RUN	20140318100723	pricingsimulation	pricingsimulation
SCENARIO	Pricing	165	START	1395137245698
SCENARIO	Pricing	513	START	1395137245698
SCENARIO	Pricing	161	START	1395137245698
SCENARIO	Pricing	409	START	1395137245698
SCENARIO	Pricing	553	START	1395137245698
SCENARIO	Pricing	159	START	1395137245698
SCENARIO	Pricing	527	START	1395137245698
SCENARIO	Pricing	558	START	1395137245698
SCENARIO	Pricing	441	START	1395137245698
SCENARIO	Pricing	348	START	1395137245698
SCENARIO	Pricing	275	START	1395137245698
SCENARIO	Pricing	406	START	1395137245698
SCENARIO	Pricing	472	START	1395137245699
SCENARIO	Pricing	89	START	1395137245699
SCENARIO	Pricing	125	START	1395137245699
SCENARIO	Pricing	100	START	1395137245699
SCENARIO	Pricing	113	START	1395137245699
SCENARIO	Pricing	352	START	1395137245699
SCENARIO	Pricing	252	START	1395137245699
SCENARIO	Pricing	443	START	1395137245699
SCENARIO	Pricing	340	START	1395137245699
SCENARIO	Pricing	87	START	1395137245699
SCENARIO	Pricing	335	START	1395137245699
SCENARIO	Pricing	142	START	1395137245699
SCENARIO	Pricing	27	START	1395137245700
SCENARIO	Pricing	138	START	1395137245700
SCENARIO	Pricing	276	START	1395137245700
SCENARIO	Pricing	372	START	1395137245700
SCENARIO	Pricing	324	START	1395137245700
SCENARIO	Pricing	229	START	1395137245700
SCENARIO	Pricing	223	START	1395137245700
SCENARIO	Pricing	583	START	1395137245700
SCENARIO	Pricing	236	START	1395137245700
SCENARIO	Pricing	268	START	1395137245700
SCENARIO	Pricing	528	START	1395137245700
SCENARIO	Pricing	221	START	1395137245700
SCENARIO	Pricing	121	START	1395137245700
SCENARIO	Pricing	13	START	1395137245700
SCENARIO	Pricing	44	START	1395137245700
SCENARIO	Pricing	169	START	1395137245700
SCENARIO	Pricing	507	START	1395137245700
SCENARIO	Pricing	363	START	1395137245700
SCENARIO	Pricing	222	START	1395137245700
SCENARIO	Pricing	45	START	1395137245700
SCENARIO	Pricing	312	START	1395137245700
SCENARIO	Pricing	333	START	1395137245700
SCENARIO	Pricing	411	START	1395137245700
SCENARIO	Pricing	416	START	1395137245700
SCENARIO	Pricing	238	START	1395137245701
SCENARIO	Pricing	460	START	1395137245701
SCENARIO	Pricing	518	START	1395137245701
SCENARIO	Pricing	156	START	1395137245701
SCENARIO	Pricing	231	START	1395137245701
SCENARIO	Pricing	64	START	1395137245701
SCENARIO	Pricing	590	START	1395137245701
SCENARIO	Pricing	136	START	1395137245705
SCENARIO	Pricing	21	START	1395137245709
SCENARIO	Pricing	381	START	1395137245710
SCENARIO	Pricing	325	START	1395137245710
SCENARIO	Pricing	25	START	1395137245710
SCENARIO	Pricing	365	START	1395137245710
SCENARIO	Pricing	361	START	1395137245710
SCENARIO	Pricing	525	START	1395137245710
SCENARIO	Pricing	563	START	1395137245710
SCENARIO	Pricing	475	START	1395137245710
SCENARIO	Pricing	288	START	1395137245710
SCENARIO	Pricing	549	START	1395137245710
SCENARIO	Pricing	129	START	1395137245710
SCENARIO	Pricing	168	START	1395137245710
SCENARIO	Pricing	245	START	1395137245710
SCENARIO	Pricing	278	START	1395137245710
SCENARIO	Pricing	38	START	1395137245710
SCENARIO	Pricing	388	START	1395137245710
SCENARIO	Pricing	466	START	1395137245710
SCENARIO	Pricing	491	START	1395137245711
SCENARIO	Pricing	61	START	1395137245711
SCENARIO	Pricing	510	START	1395137245711
SCENARIO	Pricing	326	START	1395137245711
SCENARIO	Pricing	96	START	1395137245711
SCENARIO	Pricing	174	START	1395137245711
SCENARIO	Pricing	128	START	1395137245711
SCENARIO	Pricing	99	START	1395137245711
SCENARIO	Pricing	293	START	1395137245711
SCENARIO	Pricing	2	START	1395137245711
SCENARIO	Pricing	592	START	1395137245711
SCENARIO	Pricing	11	START	1395137245711
SCENARIO	Pricing	31	START	1395137245711
SCENARIO	Pricing	404	START	1395137245711
SCENARIO	Pricing	57	START	1395137245711
SCENARIO	Pricing	17	START	1395137245712
SCENARIO	Pricing	101	START	1395137245712
SCENARIO	Pricing	355	START	1395137245712
SCENARIO	Pricing	309	START	1395137245712
SCENARIO	Pricing	442	START	1395137245712
SCENARIO	Pricing	370	START	1395137245712
SCENARIO	Pricing	154	START	1395137245712
SCENARIO	Pricing	204	START	1395137245712
SCENARIO	Pricing	531	START	1395137245712
SCENARIO	Pricing	241	START	1395137245712
SCENARIO	Pricing	319	START	1395137245713
SCENARIO	Pricing	512	START	1395137245713
SCENARIO	Pricing	187	START	1395137245713
SCENARIO	Pricing	561	START	1395137245713
SCENARIO	Pricing	127	START	1395137245713
SCENARIO	Pricing	151	START	1395137245713
SCENARIO	Pricing	267	START	1395137245713
SCENARIO	Pricing	135	START	1395137245713
SCENARIO	Pricing	353	START	1395137245713
SCENARIO	Pricing	418	START	1395137245713
SCENARIO	Pricing	450	START	1395137245719
SCENARIO	Pricing	132	START	1395137245720
SCENARIO	Pricing	380	START	1395137245720
SCENARIO	Pricing	457	START	1395137245720
SCENARIO	Pricing	40	START	1395137245720
SCENARIO	Pricing	373	START	1395137245720
SCENARIO	Pricing	19	START	1395137245720
SCENARIO	Pricing	298	START	1395137245720
SCENARIO	Pricing	344	START	1395137245720
SCENARIO	Pricing	439	START	1395137245720
SCENARIO	Pricing	297	START	1395137245720
SCENARIO	Pricing	172	START	1395137245720
SCENARIO	Pricing	478	START	1395137245720
SCENARIO	Pricing	261	START	1395137245720
SCENARIO	Pricing	16	START	1395137245720
SCENARIO	Pricing	88	START	1395137245720
SCENARIO	Pricing	422	START	1395137245720
SCENARIO	Pricing	3	START	1395137245720
SCENARIO	Pricing	349	START	1395137245720
SCENARIO	Pricing	362	START	1395137245720
SCENARIO	Pricing	114	START	1395137245721
SCENARIO	Pricing	403	START	1395137245721
SCENARIO	Pricing	42	START	1395137245721
SCENARIO	Pricing	598	START	1395137245721
SCENARIO	Pricing	71	START	1395137245721
SCENARIO	Pricing	160	START	1395137245721
SCENARIO	Pricing	386	START	1395137245721
SCENARIO	Pricing	398	START	1395137245721
SCENARIO	Pricing	477	START	1395137245721
SCENARIO	Pricing	393	START	1395137245721
SCENARIO	Pricing	300	START	1395137245721
SCENARIO	Pricing	522	START	1395137245721
SCENARIO	Pricing	150	START	1395137245722
SCENARIO	Pricing	473	START	1395137245722
SCENARIO	Pricing	397	START	1395137245722
SCENARIO	Pricing	307	START	1395137245722
SCENARIO	Pricing	415	START	1395137245722
SCENARIO	Pricing	577	START	1395137245722
SCENARIO	Pricing	67	START	1395137245722
SCENARIO	Pricing	341	START	1395137245722
SCENARIO	Pricing	366	START	1395137245722
SCENARIO	Pricing	515	START	1395137245722
SCENARIO	Pricing	205	START	1395137245722
SCENARIO	Pricing	597	START	1395137245722
SCENARIO	Pricing	327	START	1395137245722
SCENARIO	Pricing	584	START	1395137245722
SCENARIO	Pricing	270	START	1395137245722
SCENARIO	Pricing	195	START	1395137245722
SCENARIO	Pricing	526	START	1395137245722
SCENARIO	Pricing	538	START	1395137245722
SCENARIO	Pricing	495	START	1395137245722
SCENARIO	Pricing	26	START	1395137245722
SCENARIO	Pricing	579	START	1395137245722
SCENARIO	Pricing	405	START	1395137245722
SCENARIO	Pricing	334	START	1395137245722
SCENARIO	Pricing	141	START	1395137245722
SCENARIO	Pricing	588	START	1395137245722
SCENARIO	Pricing	139	START	1395137245722
SCENARIO	Pricing	342	START	1395137245722
SCENARIO	Pricing	220	START	1395137245722
SCENARIO	Pricing	217	START	1395137245722
SCENARIO	Pricing	181	START	1395137245722
SCENARIO	Pricing	358	START	1395137245722
SCENARIO	Pricing	570	START	1395137245722
SCENARIO	Pricing	262	START	1395137245722
SCENARIO	Pricing	552	START	1395137245722
SCENARIO	Pricing	250	START	1395137245723
SCENARIO	Pricing	102	START	1395137245723
SCENARIO	Pricing	290	START	1395137245723
SCENARIO	Pricing	593	START	1395137245723
SCENARIO	Pricing	242	START	1395137245723
SCENARIO	Pricing	213	START	1395137245723
SCENARIO	Pricing	338	START	1395137245723
SCENARIO	Pricing	484	START	1395137245723
SCENARIO	Pricing	532	START	1395137245723
SCENARIO	Pricing	551	START	1395137245723
SCENARIO	Pricing	149	START	1395137245723
SCENARIO	Pricing	196	START	1395137245723
SCENARIO	Pricing	228	START	1395137245723
SCENARIO	Pricing	446	START	1395137245723
SCENARIO	Pricing	351	START	1395137245723
SCENARIO	Pricing	22	START	1395137245723
SCENARIO	Pricing	173	START	1395137245723
SCENARIO	Pricing	463	START	1395137245723
SCENARIO	Pricing	58	START	1395137245723
SCENARIO	Pricing	494	START	1395137245723
SCENARIO	Pricing	47	START	1395137245723
SCENARIO	Pricing	444	START	1395137245723
SCENARIO	Pricing	383	START	1395137245723
SCENARIO	Pricing	520	START	1395137245723
SCENARIO	Pricing	81	START	1395137245723
SCENARIO	Pricing	548	START	1395137245723
SCENARIO	Pricing	207	START	1395137245723
SCENARIO	Pricing	582	START	1395137245723
SCENARIO	Pricing	29	START	1395137245723
SCENARIO	Pricing	266	START	1395137245724
SCENARIO	Pricing	253	START	1395137245724
SCENARIO	Pricing	189	START	1395137245724
SCENARIO	Pricing	80	START	1395137245724
SCENARIO	Pricing	211	START	1395137245724
SCENARIO	Pricing	559	START	1395137245724
SCENARIO	Pricing	235	START	1395137245724
SCENARIO	Pricing	328	START	1395137245724
SCENARIO	Pricing	66	START	1395137245724
SCENARIO	Pricing	191	START	1395137245724
SCENARIO	Pricing	226	START	1395137245724
SCENARIO	Pricing	576	START	1395137245724
SCENARIO	Pricing	544	START	1395137245724
SCENARIO	Pricing	193	START	1395137245724
SCENARIO	Pricing	384	START	1395137245724
SCENARIO	Pricing	49	START	1395137245724
SCENARIO	Pricing	455	START	1395137245724
SCENARIO	Pricing	534	START	1395137245724
SCENARIO	Pricing	73	START	1395137245724
SCENARIO	Pricing	311	START	1395137245724
SCENARIO	Pricing	332	START	1395137245724
SCENARIO	Pricing	294	START	1395137245724
SCENARIO	Pricing	146	START	1395137245724
SCENARIO	Pricing	271	START	1395137245724
SCENARIO	Pricing	316	START	1395137245724
SCENARIO	Pricing	303	START	1395137245724
SCENARIO	Pricing	248	START	1395137245724
SCENARIO	Pricing	329	START	1395137245724
SCENARIO	Pricing	331	START	1395137245724
SCENARIO	Pricing	41	START	1395137245724
SCENARIO	Pricing	369	START	1395137245725
SCENARIO	Pricing	206	START	1395137245729
SCENARIO	Pricing	75	START	1395137245735
SCENARIO	Pricing	565	START	1395137245735
SCENARIO	Pricing	567	START	1395137245735
SCENARIO	Pricing	375	START	1395137245735
SCENARIO	Pricing	417	START	1395137245735
SCENARIO	Pricing	234	START	1395137245735
SCENARIO	Pricing	356	START	1395137245735
SCENARIO	Pricing	33	START	1395137245735
SCENARIO	Pricing	308	START	1395137245735
SCENARIO	Pricing	433	START	1395137245735
SCENARIO	Pricing	28	START	1395137245735
SCENARIO	Pricing	219	START	1395137245735
SCENARIO	Pricing	10	START	1395137245735
SCENARIO	Pricing	374	START	1395137245736
SCENARIO	Pricing	585	START	1395137245736
SCENARIO	Pricing	86	START	1395137245736
SCENARIO	Pricing	225	START	1395137245736
SCENARIO	Pricing	110	START	1395137245736
SCENARIO	Pricing	182	START	1395137245736
SCENARIO	Pricing	489	START	1395137245736
SCENARIO	Pricing	194	START	1395137245736
SCENARIO	Pricing	320	START	1395137245738
SCENARIO	Pricing	91	START	1395137245738
SCENARIO	Pricing	43	START	1395137245738
SCENARIO	Pricing	310	START	1395137245738
SCENARIO	Pricing	15	START	1395137245738
SCENARIO	Pricing	106	START	1395137245738
SCENARIO	Pricing	296	START	1395137245738
SCENARIO	Pricing	227	START	1395137245738
SCENARIO	Pricing	400	START	1395137245738
SCENARIO	Pricing	421	START	1395137245738
SCENARIO	Pricing	244	START	1395137245738
SCENARIO	Pricing	92	START	1395137245738
SCENARIO	Pricing	24	START	1395137245739
SCENARIO	Pricing	162	START	1395137245739
SCENARIO	Pricing	385	START	1395137245739
SCENARIO	Pricing	420	START	1395137245739
SCENARIO	Pricing	594	START	1395137245739
SCENARIO	Pricing	12	START	1395137245739
SCENARIO	Pricing	339	START	1395137245739
SCENARIO	Pricing	285	START	1395137245739
SCENARIO	Pricing	23	START	1395137245739
SCENARIO	Pricing	269	START	1395137245739
SCENARIO	Pricing	59	START	1395137245739
SCENARIO	Pricing	533	START	1395137245739
SCENARIO	Pricing	118	START	1395137245739
SCENARIO	Pricing	452	START	1395137245739
SCENARIO	Pricing	389	START	1395137245739
SCENARIO	Pricing	545	START	1395137245739
SCENARIO	Pricing	93	START	1395137245739
SCENARIO	Pricing	302	START	1395137245739
SCENARIO	Pricing	505	START	1395137245739
SCENARIO	Pricing	237	START	1395137245740
SCENARIO	Pricing	90	START	1395137245740
SCENARIO	Pricing	112	START	1395137245740
SCENARIO	Pricing	330	START	1395137245740
SCENARIO	Pricing	68	START	1395137245740
SCENARIO	Pricing	147	START	1395137245740
SCENARIO	Pricing	258	START	1395137245740
SCENARIO	Pricing	190	START	1395137245740
SCENARIO	Pricing	215	START	1395137245740
SCENARIO	Pricing	283	START	1395137245740
SCENARIO	Pricing	581	START	1395137245740
SCENARIO	Pricing	536	START	1395137245740
SCENARIO	Pricing	239	START	1395137245740
SCENARIO	Pricing	499	START	1395137245740
SCENARIO	Pricing	453	START	1395137245740
SCENARIO	Pricing	313	START	1395137245740
SCENARIO	Pricing	424	START	1395137245741
SCENARIO	Pricing	517	START	1395137245741
SCENARIO	Pricing	399	START	1395137245741
SCENARIO	Pricing	256	START	1395137245741
SCENARIO	Pricing	186	START	1395137245741
SCENARIO	Pricing	243	START	1395137245741
SCENARIO	Pricing	53	START	1395137245741
SCENARIO	Pricing	482	START	1395137245741
SCENARIO	Pricing	529	START	1395137245741
SCENARIO	Pricing	481	START	1395137245741
SCENARIO	Pricing	461	START	1395137245741
SCENARIO	Pricing	468	START	1395137245741
SCENARIO	Pricing	218	START	1395137245741
SCENARIO	Pricing	50	START	1395137245741
SCENARIO	Pricing	357	START	1395137245741
SCENARIO	Pricing	260	START	1395137245741
SCENARIO	Pricing	209	START	1395137245741
SCENARIO	Pricing	543	START	1395137245741
SCENARIO	Pricing	401	START	1395137245741
SCENARIO	Pricing	122	START	1395137245741
SCENARIO	Pricing	318	START	1395137245742
SCENARIO	Pricing	185	START	1395137245742
SCENARIO	Pricing	273	START	1395137245742
SCENARIO	Pricing	438	START	1395137245742
SCENARIO	Pricing	470	START	1395137245742
SCENARIO	Pricing	350	START	1395137245742
SCENARIO	Pricing	145	START	1395137245742
SCENARIO	Pricing	578	START	1395137245742
SCENARIO	Pricing	98	START	1395137245742
SCENARIO	Pricing	82	START	1395137245742
SCENARIO	Pricing	148	START	1395137245742
SCENARIO	Pricing	289	START	1395137245742
SCENARIO	Pricing	530	START	1395137245742
SCENARIO	Pricing	508	START	1395137245742
SCENARIO	Pricing	516	START	1395137245742
SCENARIO	Pricing	210	START	1395137245742
SCENARIO	Pricing	554	START	1395137245742
SCENARIO	Pricing	84	START	1395137245742
SCENARIO	Pricing	1	START	1395137245742
SCENARIO	Pricing	224	START	1395137245742
SCENARIO	Pricing	232	START	1395137245743
SCENARIO	Pricing	354	START	1395137245743
SCENARIO	Pricing	387	START	1395137245743
SCENARIO	Pricing	48	START	1395137245743
SCENARIO	Pricing	337	START	1395137245743
SCENARIO	Pricing	428	START	1395137245743
SCENARIO	Pricing	496	START	1395137245743
SCENARIO	Pricing	280	START	1395137245743
SCENARIO	Pricing	550	START	1395137245743
SCENARIO	Pricing	14	START	1395137245743
SCENARIO	Pricing	490	START	1395137245743
SCENARIO	Pricing	192	START	1395137245743
SCENARIO	Pricing	440	START	1395137245743
SCENARIO	Pricing	471	START	1395137245743
SCENARIO	Pricing	599	START	1395137245743
SCENARIO	Pricing	124	START	1395137245743
SCENARIO	Pricing	447	START	1395137245743
SCENARIO	Pricing	391	START	1395137245743
SCENARIO	Pricing	63	START	1395137245743
SCENARIO	Pricing	130	START	1395137245743
SCENARIO	Pricing	432	START	1395137245744
SCENARIO	Pricing	479	START	1395137245744
SCENARIO	Pricing	167	START	1395137245744
SCENARIO	Pricing	402	START	1395137245744
SCENARIO	Pricing	35	START	1395137245744
SCENARIO	Pricing	54	START	1395137245744
SCENARIO	Pricing	37	START	1395137245744
SCENARIO	Pricing	547	START	1395137245744
SCENARIO	Pricing	501	START	1395137245744
SCENARIO	Pricing	120	START	1395137245744
SCENARIO	Pricing	265	START	1395137245744
SCENARIO	Pricing	322	START	1395137245744
SCENARIO	Pricing	55	START	1395137245744
SCENARIO	Pricing	158	START	1395137245744
SCENARIO	Pricing	257	START	1395137245744
SCENARIO	Pricing	596	START	1395137245744
SCENARIO	Pricing	454	START	1395137245744
SCENARIO	Pricing	214	START	1395137245744
SCENARIO	Pricing	277	START	1395137245745
SCENARIO	Pricing	587	START	1395137245745
SCENARIO	Pricing	70	START	1395137245745
SCENARIO	Pricing	509	START	1395137245745
SCENARIO	Pricing	103	START	1395137245745
SCENARIO	Pricing	462	START	1395137245745
SCENARIO	Pricing	111	START	1395137245745
SCENARIO	Pricing	542	START	1395137245745
SCENARIO	Pricing	249	START	1395137245745
SCENARIO	Pricing	503	START	1395137245745
SCENARIO	Pricing	456	START	1395137245745
SCENARIO	Pricing	197	START	1395137245745
SCENARIO	Pricing	445	START	1395137245745
SCENARIO	Pricing	560	START	1395137245745
SCENARIO	Pricing	56	START	1395137245745
SCENARIO	Pricing	282	START	1395137245745
SCENARIO	Pricing	419	START	1395137245745
SCENARIO	Pricing	437	START	1395137245745
SCENARIO	Pricing	184	START	1395137245745
SCENARIO	Pricing	39	START	1395137245745
SCENARIO	Pricing	591	START	1395137245745
SCENARIO	Pricing	423	START	1395137245745
SCENARIO	Pricing	119	START	1395137245745
SCENARIO	Pricing	317	START	1395137245745
SCENARIO	Pricing	233	START	1395137245745
SCENARIO	Pricing	95	START	1395137245745
SCENARIO	Pricing	523	START	1395137245745
SCENARIO	Pricing	153	START	1395137245746
SCENARIO	Pricing	600	START	1395137245746
SCENARIO	Pricing	314	START	1395137245746
SCENARIO	Pricing	464	START	1395137245746
SCENARIO	Pricing	208	START	1395137245746
SCENARIO	Pricing	183	START	1395137245746
SCENARIO	Pricing	179	START	1395137245746
SCENARIO	Pricing	458	START	1395137245746
SCENARIO	Pricing	323	START	1395137245746
SCENARIO	Pricing	4	START	1395137245746
SCENARIO	Pricing	557	START	1395137245746
SCENARIO	Pricing	108	START	1395137245746
SCENARIO	Pricing	287	START	1395137245746
SCENARIO	Pricing	336	START	1395137245746
SCENARIO	Pricing	487	START	1395137245746
SCENARIO	Pricing	497	START	1395137245746
SCENARIO	Pricing	6	START	1395137245746
SCENARIO	Pricing	498	START	1395137245746
SCENARIO	Pricing	123	START	1395137245746
SCENARIO	Pricing	382	START	1395137245746
SCENARIO	Pricing	176	START	1395137245746
SCENARIO	Pricing	480	START	1395137245746
SCENARIO	Pricing	240	START	1395137245746
SCENARIO	Pricing	345	START	1395137245746
SCENARIO	Pricing	177	START	1395137245746
SCENARIO	Pricing	79	START	1395137245746
SCENARIO	Pricing	295	START	1395137245747
SCENARIO	Pricing	564	START	1395137245747
SCENARIO	Pricing	465	START	1395137245747
SCENARIO	Pricing	301	START	1395137245747
SCENARIO	Pricing	500	START	1395137245747
SCENARIO	Pricing	212	START	1395137245747
SCENARIO	Pricing	292	START	1395137245747
SCENARIO	Pricing	595	START	1395137245747
SCENARIO	Pricing	30	START	1395137245747
SCENARIO	Pricing	511	START	1395137245747
SCENARIO	Pricing	436	START	1395137245747
SCENARIO	Pricing	485	START	1395137245747
SCENARIO	Pricing	133	START	1395137245747
SCENARIO	Pricing	575	START	1395137245747
SCENARIO	Pricing	521	START	1395137245747
SCENARIO	Pricing	131	START	1395137245747
SCENARIO	Pricing	414	START	1395137245747
SCENARIO	Pricing	376	START	1395137245747
SCENARIO	Pricing	175	START	1395137245747
SCENARIO	Pricing	52	START	1395137245747
SCENARIO	Pricing	18	START	1395137245747
SCENARIO	Pricing	321	START	1395137245747
SCENARIO	Pricing	72	START	1395137245747
SCENARIO	Pricing	408	START	1395137245747
SCENARIO	Pricing	367	START	1395137245747
SCENARIO	Pricing	274	START	1395137245747
SCENARIO	Pricing	506	START	1395137245747
SCENARIO	Pricing	566	START	1395137245747
SCENARIO	Pricing	104	START	1395137245747
SCENARIO	Pricing	78	START	1395137245747
SCENARIO	Pricing	459	START	1395137245747
SCENARIO	Pricing	571	START	1395137245747
SCENARIO	Pricing	216	START	1395137245747
SCENARIO	Pricing	199	START	1395137245747
SCENARIO	Pricing	539	START	1395137245747
SCENARIO	Pricing	230	START	1395137245747
SCENARIO	Pricing	77	START	1395137245747
SCENARIO	Pricing	254	START	1395137245748
SCENARIO	Pricing	188	START	1395137245748
SCENARIO	Pricing	109	START	1395137245748
SCENARIO	Pricing	164	START	1395137245748
SCENARIO	Pricing	202	START	1395137245748
SCENARIO	Pricing	180	START	1395137245748
SCENARIO	Pricing	74	START	1395137245748
SCENARIO	Pricing	166	START	1395137245748
SCENARIO	Pricing	116	START	1395137245748
SCENARIO	Pricing	157	START	1395137245748
SCENARIO	Pricing	535	START	1395137245748
SCENARIO	Pricing	537	START	1395137245748
SCENARIO	Pricing	488	START	1395137245748
SCENARIO	Pricing	286	START	1395137245748
SCENARIO	Pricing	504	START	1395137245748
SCENARIO	Pricing	69	START	1395137245748
SCENARIO	Pricing	279	START	1395137245748
SCENARIO	Pricing	431	START	1395137245748
SCENARIO	Pricing	46	START	1395137245748
SCENARIO	Pricing	51	START	1395137245748
SCENARIO	Pricing	263	START	1395137245748
SCENARIO	Pricing	171	START	1395137245748
SCENARIO	Pricing	519	START	1395137245748
SCENARIO	Pricing	541	START	1395137245748
SCENARIO	Pricing	343	START	1395137245748
SCENARIO	Pricing	360	START	1395137245748
SCENARIO	Pricing	105	START	1395137245748
SCENARIO	Pricing	126	START	1395137245748
SCENARIO	Pricing	32	START	1395137245749
SCENARIO	Pricing	502	START	1395137245749
SCENARIO	Pricing	152	START	1395137245749
SCENARIO	Pricing	143	START	1395137245749
SCENARIO	Pricing	410	START	1395137245749
SCENARIO	Pricing	492	START	1395137245749
SCENARIO	Pricing	546	START	1395137245749
SCENARIO	Pricing	94	START	1395137245749
SCENARIO	Pricing	62	START	1395137245749
SCENARIO	Pricing	429	START	1395137245749
SCENARIO	Pricing	155	START	1395137245758
SCENARIO	Pricing	85	START	1395137245758
SCENARIO	Pricing	426	START	1395137245758
SCENARIO	Pricing	76	START	1395137245758
SCENARIO	Pricing	568	START	1395137245758
SCENARIO	Pricing	368	START	1395137245758
SCENARIO	Pricing	427	START	1395137245758
SCENARIO	Pricing	200	START	1395137245758
SCENARIO	Pricing	170	START	1395137245758
SCENARIO	Pricing	379	START	1395137245765
SCENARIO	Pricing	20	START	1395137245765
SCENARIO	Pricing	281	START	1395137245765
SCENARIO	Pricing	347	START	1395137245765
SCENARIO	Pricing	425	START	1395137245765
SCENARIO	Pricing	569	START	1395137245765
SCENARIO	Pricing	198	START	1395137245765
SCENARIO	Pricing	364	START	1395137245765
SCENARIO	Pricing	144	START	1395137245765
SCENARIO	Pricing	246	START	1395137245765
SCENARIO	Pricing	284	START	1395137245765
SCENARIO	Pricing	574	START	1395137245765
SCENARIO	Pricing	572	START	1395137245766
SCENARIO	Pricing	163	START	1395137245766
SCENARIO	Pricing	412	START	1395137245766
SCENARIO	Pricing	718	START	1395137245766
SCENARIO	Pricing	703	START	1395137245766
SCENARIO	Pricing	856	START	1395137245766
SCENARIO	Pricing	708	START	1395137245766
SCENARIO	Pricing	845	START	1395137245766
SCENARIO	Pricing	607	START	1395137245766
SCENARIO	Pricing	632	START	1395137245766
SCENARIO	Pricing	916	START	1395137245781
SCENARIO	Pricing	625	START	1395137245781
SCENARIO	Pricing	639	START	1395137245781
SCENARIO	Pricing	853	START	1395137245781
SCENARIO	Pricing	955	START	1395137245781
SCENARIO	Pricing	835	START	1395137245781
SCENARIO	Pricing	815	START	1395137245781
SCENARIO	Pricing	941	START	1395137245781
SCENARIO	Pricing	894	START	1395137245781
SCENARIO	Pricing	606	START	1395137245781
SCENARIO	Pricing	627	START	1395137245781
SCENARIO	Pricing	737	START	1395137245781
SCENARIO	Pricing	973	START	1395137245781
SCENARIO	Pricing	720	START	1395137245781
SCENARIO	Pricing	790	START	1395137245781
SCENARIO	Pricing	755	START	1395137245781
SCENARIO	Pricing	910	START	1395137245781
SCENARIO	Pricing	972	START	1395137245781
SCENARIO	Pricing	663	START	1395137245781
SCENARIO	Pricing	780	START	1395137245781
SCENARIO	Pricing	861	START	1395137245781
SCENARIO	Pricing	752	START	1395137245781
SCENARIO	Pricing	960	START	1395137245781
SCENARIO	Pricing	974	START	1395137245781
SCENARIO	Pricing	868	START	1395137245781
SCENARIO	Pricing	705	START	1395137245781
SCENARIO	Pricing	857	START	1395137245781
