RUN	20140318085852	pricingsimulation	pricingsimulation
SCENARIO	Pricing	1	START	1395133135694
SCENARIO	Pricing	3	START	1395133135739
SCENARIO	Pricing	2	START	1395133135739
ACTION	Pricing	2	price	1395133135781	1395133135799	1395133136308	1395133136327	OK	 
ACTION	Pricing	1	price	1395133135762	1395133135782	1395133136308	1395133136327	OK	 
ACTION	Pricing	3	price	1395133135778	1395133135785	1395133136308	1395133136327	OK	 
ACTION	Pricing	1	price	1395133136384	1395133136390	1395133136430	1395133136430	OK	 
ACTION	Pricing	3	price	1395133136486	1395133136490	1395133136643	1395133136643	OK	 
ACTION	Pricing	1	price	1395133136502	1395133136503	1395133136688	1395133136688	OK	 
ACTION	Pricing	2	price	1395133136500	1395133136502	1395133136721	1395133136721	OK	 
ACTION	Pricing	3	price	1395133136644	1395133136646	1395133136757	1395133136757	OK	 
ACTION	Pricing	1	price	1395133136690	1395133136692	1395133136798	1395133136798	OK	 
ACTION	Pricing	2	price	1395133136723	1395133136726	1395133136832	1395133136832	OK	 
ACTION	Pricing	3	price	1395133136758	1395133136759	1395133136871	1395133136871	OK	 
ACTION	Pricing	1	price	1395133136800	1395133136801	1395133136911	1395133136911	OK	 
ACTION	Pricing	2	price	1395133136834	1395133136835	1395133136952	1395133136952	OK	 
ACTION	Pricing	3	price	1395133136873	1395133136874	1395133136984	1395133136984	OK	 
ACTION	Pricing	1	price	1395133136913	1395133136914	1395133137021	1395133137021	OK	 
ACTION	Pricing	2	price	1395133136954	1395133136955	1395133137055	1395133137055	OK	 
ACTION	Pricing	3	price	1395133136986	1395133136988	1395133137096	1395133137097	OK	 
ACTION	Pricing	1	price	1395133137023	1395133137025	1395133137131	1395133137131	OK	 
ACTION	Pricing	2	price	1395133137057	1395133137059	1395133137164	1395133137164	OK	 
ACTION	Pricing	3	price	1395133137098	1395133137100	1395133137195	1395133137195	OK	 
ACTION	Pricing	1	price	1395133137133	1395133137134	1395133137232	1395133137232	OK	 
