name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	825	825	0	60	60	-1	790	790	-1	215	215	-1	96	96	-1	360	360	-1	510	510	-1	t < 800 ms	825	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	27	27	-1
price	825	825	0	60	60	-1	790	790	-1	215	215	-1	96	96	-1	360	360	-1	510	510	-1	t < 800 ms	825	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	27	27	-1

