name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	1568	1568	0	930	930	-1	2940	2940	-1	1947	1947	-1	159	159	-1	2080	2080	-1	2610	2610	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	13	0	t > 1200 ms	1555	99	failed	0	0	49	49	-1
price	1568	1568	0	930	930	-1	2940	2940	-1	1947	1947	-1	159	159	-1	2080	2080	-1	2610	2610	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	13	0	t > 1200 ms	1555	99	failed	0	0	49	49	-1

