RUN	20140318100319	pricingsimulation	pricingsimulation
SCENARIO	Pricing	234	START	1395137003183
SCENARIO	Pricing	205	START	1395137003183
SCENARIO	Pricing	330	START	1395137003183
SCENARIO	Pricing	476	START	1395137003183
SCENARIO	Pricing	141	START	1395137003183
SCENARIO	Pricing	188	START	1395137003183
SCENARIO	Pricing	220	START	1395137003183
SCENARIO	Pricing	438	START	1395137003183
SCENARIO	Pricing	343	START	1395137003183
SCENARIO	Pricing	14	START	1395137003183
SCENARIO	Pricing	165	START	1395137003183
SCENARIO	Pricing	455	START	1395137003183
SCENARIO	Pricing	50	START	1395137003183
SCENARIO	Pricing	486	START	1395137003183
SCENARIO	Pricing	39	START	1395137003184
SCENARIO	Pricing	436	START	1395137003184
SCENARIO	Pricing	375	START	1395137003184
SCENARIO	Pricing	73	START	1395137003184
SCENARIO	Pricing	199	START	1395137003184
SCENARIO	Pricing	21	START	1395137003184
SCENARIO	Pricing	258	START	1395137003184
SCENARIO	Pricing	245	START	1395137003184
SCENARIO	Pricing	181	START	1395137003184
SCENARIO	Pricing	72	START	1395137003184
SCENARIO	Pricing	203	START	1395137003184
SCENARIO	Pricing	227	START	1395137003184
SCENARIO	Pricing	320	START	1395137003184
SCENARIO	Pricing	58	START	1395137003184
SCENARIO	Pricing	183	START	1395137003184
SCENARIO	Pricing	218	START	1395137003185
SCENARIO	Pricing	185	START	1395137003185
SCENARIO	Pricing	376	START	1395137003185
SCENARIO	Pricing	41	START	1395137003185
SCENARIO	Pricing	447	START	1395137003185
SCENARIO	Pricing	65	START	1395137003185
SCENARIO	Pricing	303	START	1395137003185
SCENARIO	Pricing	324	START	1395137003185
SCENARIO	Pricing	286	START	1395137003185
SCENARIO	Pricing	138	START	1395137003185
SCENARIO	Pricing	263	START	1395137003185
SCENARIO	Pricing	308	START	1395137003185
SCENARIO	Pricing	295	START	1395137003185
SCENARIO	Pricing	240	START	1395137003185
SCENARIO	Pricing	321	START	1395137003185
SCENARIO	Pricing	323	START	1395137003185
SCENARIO	Pricing	33	START	1395137003186
SCENARIO	Pricing	361	START	1395137003186
SCENARIO	Pricing	198	START	1395137003186
SCENARIO	Pricing	67	START	1395137003186
SCENARIO	Pricing	367	START	1395137003186
SCENARIO	Pricing	409	START	1395137003186
SCENARIO	Pricing	226	START	1395137003186
SCENARIO	Pricing	348	START	1395137003186
SCENARIO	Pricing	25	START	1395137003186
SCENARIO	Pricing	300	START	1395137003186
SCENARIO	Pricing	425	START	1395137003186
SCENARIO	Pricing	20	START	1395137003186
SCENARIO	Pricing	211	START	1395137003186
SCENARIO	Pricing	2	START	1395137003186
SCENARIO	Pricing	366	START	1395137003186
SCENARIO	Pricing	78	START	1395137003186
SCENARIO	Pricing	217	START	1395137003186
SCENARIO	Pricing	460	START	1395137003186
SCENARIO	Pricing	210	START	1395137003186
SCENARIO	Pricing	102	START	1395137003186
SCENARIO	Pricing	42	START	1395137003186
SCENARIO	Pricing	349	START	1395137003186
SCENARIO	Pricing	174	START	1395137003186
SCENARIO	Pricing	252	START	1395137003186
SCENARIO	Pricing	201	START	1395137003186
SCENARIO	Pricing	481	START	1395137003186
SCENARIO	Pricing	186	START	1395137003186
SCENARIO	Pricing	393	START	1395137003186
SCENARIO	Pricing	312	START	1395137003186
SCENARIO	Pricing	114	START	1395137003187
SCENARIO	Pricing	83	START	1395137003187
SCENARIO	Pricing	177	START	1395137003187
SCENARIO	Pricing	310	START	1395137003187
SCENARIO	Pricing	265	START	1395137003187
SCENARIO	Pricing	430	START	1395137003187
SCENARIO	Pricing	35	START	1395137003187
SCENARIO	Pricing	302	START	1395137003187
SCENARIO	Pricing	462	START	1395137003187
SCENARIO	Pricing	7	START	1395137003187
SCENARIO	Pricing	98	START	1395137003187
SCENARIO	Pricing	288	START	1395137003187
SCENARIO	Pricing	342	START	1395137003187
SCENARIO	Pricing	137	START	1395137003187
SCENARIO	Pricing	90	START	1395137003187
SCENARIO	Pricing	74	START	1395137003187
SCENARIO	Pricing	140	START	1395137003187
SCENARIO	Pricing	219	START	1395137003187
SCENARIO	Pricing	392	START	1395137003187
SCENARIO	Pricing	413	START	1395137003187
SCENARIO	Pricing	281	START	1395137003187
SCENARIO	Pricing	500	START	1395137003187
SCENARIO	Pricing	236	START	1395137003187
SCENARIO	Pricing	202	START	1395137003187
SCENARIO	Pricing	76	START	1395137003187
SCENARIO	Pricing	84	START	1395137003187
SCENARIO	Pricing	16	START	1395137003187
SCENARIO	Pricing	154	START	1395137003187
SCENARIO	Pricing	216	START	1395137003187
SCENARIO	Pricing	377	START	1395137003188
SCENARIO	Pricing	412	START	1395137003188
SCENARIO	Pricing	224	START	1395137003188
SCENARIO	Pricing	346	START	1395137003188
SCENARIO	Pricing	379	START	1395137003188
SCENARIO	Pricing	40	START	1395137003188
SCENARIO	Pricing	329	START	1395137003188
SCENARIO	Pricing	420	START	1395137003188
SCENARIO	Pricing	4	START	1395137003188
SCENARIO	Pricing	331	START	1395137003188
SCENARIO	Pricing	488	START	1395137003188
SCENARIO	Pricing	272	START	1395137003188
SCENARIO	Pricing	277	START	1395137003188
SCENARIO	Pricing	15	START	1395137003188
SCENARIO	Pricing	6	START	1395137003188
SCENARIO	Pricing	51	START	1395137003188
SCENARIO	Pricing	261	START	1395137003188
SCENARIO	Pricing	482	START	1395137003188
SCENARIO	Pricing	184	START	1395137003188
SCENARIO	Pricing	432	START	1395137003188
SCENARIO	Pricing	463	START	1395137003188
SCENARIO	Pricing	116	START	1395137003189
SCENARIO	Pricing	110	START	1395137003189
SCENARIO	Pricing	444	START	1395137003189
SCENARIO	Pricing	381	START	1395137003189
SCENARIO	Pricing	85	START	1395137003189
SCENARIO	Pricing	294	START	1395137003189
SCENARIO	Pricing	497	START	1395137003189
SCENARIO	Pricing	439	START	1395137003189
SCENARIO	Pricing	383	START	1395137003189
SCENARIO	Pricing	229	START	1395137003189
SCENARIO	Pricing	82	START	1395137003189
SCENARIO	Pricing	104	START	1395137003189
SCENARIO	Pricing	322	START	1395137003189
SCENARIO	Pricing	60	START	1395137003189
SCENARIO	Pricing	139	START	1395137003189
SCENARIO	Pricing	55	START	1395137003190
SCENARIO	Pricing	250	START	1395137003190
SCENARIO	Pricing	182	START	1395137003190
SCENARIO	Pricing	122	START	1395137003190
SCENARIO	Pricing	207	START	1395137003190
SCENARIO	Pricing	275	START	1395137003190
SCENARIO	Pricing	424	START	1395137003190
SCENARIO	Pricing	471	START	1395137003190
SCENARIO	Pricing	159	START	1395137003190
SCENARIO	Pricing	231	START	1395137003190
SCENARIO	Pricing	491	START	1395137003190
SCENARIO	Pricing	394	START	1395137003190
SCENARIO	Pricing	27	START	1395137003190
SCENARIO	Pricing	445	START	1395137003190
SCENARIO	Pricing	46	START	1395137003190
SCENARIO	Pricing	305	START	1395137003191
SCENARIO	Pricing	416	START	1395137003191
SCENARIO	Pricing	29	START	1395137003191
SCENARIO	Pricing	493	START	1395137003191
SCENARIO	Pricing	112	START	1395137003191
SCENARIO	Pricing	257	START	1395137003191
SCENARIO	Pricing	314	START	1395137003191
SCENARIO	Pricing	391	START	1395137003191
SCENARIO	Pricing	47	START	1395137003191
SCENARIO	Pricing	248	START	1395137003191
SCENARIO	Pricing	178	START	1395137003191
SCENARIO	Pricing	150	START	1395137003191
SCENARIO	Pricing	249	START	1395137003191
SCENARIO	Pricing	235	START	1395137003191
SCENARIO	Pricing	45	START	1395137003192
SCENARIO	Pricing	474	START	1395137003192
SCENARIO	Pricing	446	START	1395137003192
SCENARIO	Pricing	206	START	1395137003192
SCENARIO	Pricing	269	START	1395137003192
SCENARIO	Pricing	62	START	1395137003192
SCENARIO	Pricing	453	START	1395137003192
SCENARIO	Pricing	473	START	1395137003192
SCENARIO	Pricing	95	START	1395137003192
SCENARIO	Pricing	454	START	1395137003192
SCENARIO	Pricing	103	START	1395137003192
SCENARIO	Pricing	241	START	1395137003192
SCENARIO	Pricing	495	START	1395137003192
SCENARIO	Pricing	448	START	1395137003192
SCENARIO	Pricing	189	START	1395137003192
SCENARIO	Pricing	437	START	1395137003192
SCENARIO	Pricing	48	START	1395137003193
SCENARIO	Pricing	274	START	1395137003193
SCENARIO	Pricing	411	START	1395137003193
SCENARIO	Pricing	429	START	1395137003193
SCENARIO	Pricing	176	START	1395137003193
SCENARIO	Pricing	31	START	1395137003193
SCENARIO	Pricing	415	START	1395137003197
SCENARIO	Pricing	111	START	1395137003197
SCENARIO	Pricing	309	START	1395137003197
SCENARIO	Pricing	225	START	1395137003198
SCENARIO	Pricing	87	START	1395137003198
SCENARIO	Pricing	145	START	1395137003198
SCENARIO	Pricing	306	START	1395137003198
SCENARIO	Pricing	456	START	1395137003198
SCENARIO	Pricing	200	START	1395137003198
SCENARIO	Pricing	175	START	1395137003198
SCENARIO	Pricing	171	START	1395137003198
SCENARIO	Pricing	450	START	1395137003198
SCENARIO	Pricing	315	START	1395137003199
SCENARIO	Pricing	100	START	1395137003199
SCENARIO	Pricing	279	START	1395137003199
SCENARIO	Pricing	328	START	1395137003199
SCENARIO	Pricing	479	START	1395137003199
SCENARIO	Pricing	489	START	1395137003199
SCENARIO	Pricing	490	START	1395137003199
SCENARIO	Pricing	115	START	1395137003199
SCENARIO	Pricing	374	START	1395137003199
SCENARIO	Pricing	168	START	1395137003199
SCENARIO	Pricing	472	START	1395137003199
SCENARIO	Pricing	232	START	1395137003199
SCENARIO	Pricing	337	START	1395137003199
SCENARIO	Pricing	169	START	1395137003199
SCENARIO	Pricing	71	START	1395137003199
SCENARIO	Pricing	287	START	1395137003199
SCENARIO	Pricing	457	START	1395137003199
SCENARIO	Pricing	293	START	1395137003200
SCENARIO	Pricing	492	START	1395137003200
SCENARIO	Pricing	204	START	1395137003200
SCENARIO	Pricing	284	START	1395137003200
SCENARIO	Pricing	22	START	1395137003200
SCENARIO	Pricing	428	START	1395137003200
SCENARIO	Pricing	477	START	1395137003200
SCENARIO	Pricing	125	START	1395137003200
SCENARIO	Pricing	123	START	1395137003200
SCENARIO	Pricing	406	START	1395137003200
SCENARIO	Pricing	368	START	1395137003200
SCENARIO	Pricing	167	START	1395137003200
SCENARIO	Pricing	10	START	1395137003200
SCENARIO	Pricing	44	START	1395137003200
SCENARIO	Pricing	313	START	1395137003200
SCENARIO	Pricing	64	START	1395137003200
SCENARIO	Pricing	400	START	1395137003200
SCENARIO	Pricing	359	START	1395137003200
SCENARIO	Pricing	266	START	1395137003200
SCENARIO	Pricing	498	START	1395137003200
SCENARIO	Pricing	96	START	1395137003201
SCENARIO	Pricing	70	START	1395137003201
SCENARIO	Pricing	451	START	1395137003201
SCENARIO	Pricing	208	START	1395137003201
SCENARIO	Pricing	191	START	1395137003201
SCENARIO	Pricing	222	START	1395137003201
SCENARIO	Pricing	69	START	1395137003201
SCENARIO	Pricing	246	START	1395137003201
SCENARIO	Pricing	180	START	1395137003201
SCENARIO	Pricing	101	START	1395137003201
SCENARIO	Pricing	156	START	1395137003201
SCENARIO	Pricing	194	START	1395137003201
SCENARIO	Pricing	172	START	1395137003201
SCENARIO	Pricing	66	START	1395137003201
SCENARIO	Pricing	158	START	1395137003201
SCENARIO	Pricing	108	START	1395137003202
SCENARIO	Pricing	149	START	1395137003202
SCENARIO	Pricing	496	START	1395137003202
SCENARIO	Pricing	480	START	1395137003202
SCENARIO	Pricing	278	START	1395137003202
SCENARIO	Pricing	61	START	1395137003202
SCENARIO	Pricing	271	START	1395137003202
SCENARIO	Pricing	423	START	1395137003202
SCENARIO	Pricing	38	START	1395137003202
SCENARIO	Pricing	43	START	1395137003202
SCENARIO	Pricing	255	START	1395137003202
SCENARIO	Pricing	163	START	1395137003202
SCENARIO	Pricing	335	START	1395137003202
SCENARIO	Pricing	352	START	1395137003202
SCENARIO	Pricing	118	START	1395137003202
SCENARIO	Pricing	97	START	1395137003202
SCENARIO	Pricing	24	START	1395137003202
SCENARIO	Pricing	494	START	1395137003202
SCENARIO	Pricing	144	START	1395137003202
SCENARIO	Pricing	135	START	1395137003202
SCENARIO	Pricing	402	START	1395137003203
SCENARIO	Pricing	484	START	1395137003203
SCENARIO	Pricing	86	START	1395137003203
SCENARIO	Pricing	54	START	1395137003203
SCENARIO	Pricing	421	START	1395137003203
SCENARIO	Pricing	147	START	1395137003203
SCENARIO	Pricing	77	START	1395137003203
SCENARIO	Pricing	418	START	1395137003203
SCENARIO	Pricing	68	START	1395137003203
SCENARIO	Pricing	360	START	1395137003203
SCENARIO	Pricing	419	START	1395137003212
SCENARIO	Pricing	192	START	1395137003212
SCENARIO	Pricing	162	START	1395137003212
SCENARIO	Pricing	371	START	1395137003212
SCENARIO	Pricing	12	START	1395137003212
SCENARIO	Pricing	273	START	1395137003212
SCENARIO	Pricing	339	START	1395137003212
SCENARIO	Pricing	417	START	1395137003212
SCENARIO	Pricing	190	START	1395137003212
SCENARIO	Pricing	356	START	1395137003212
SCENARIO	Pricing	136	START	1395137003212
SCENARIO	Pricing	238	START	1395137003212
SCENARIO	Pricing	276	START	1395137003212
SCENARIO	Pricing	155	START	1395137003212
SCENARIO	Pricing	404	START	1395137003212
ACTION	Pricing	386	price	1395137003331	1395137003349	1395137052786	1395137052810	OK	 
ACTION	Pricing	132	price	1395137003319	1395137003342	1395137052785	1395137052803	OK	 
ACTION	Pricing	388	price	1395137003308	1395137003346	1395137052785	1395137052794	OK	 
SCENARIO	Pricing	388	END	1395137052826
SCENARIO	Pricing	386	END	1395137052833
SCENARIO	Pricing	132	END	1395137052833
ACTION	Pricing	283	price	1395137003277	1395137003300	1395137052942	1395137052942	OK	 
SCENARIO	Pricing	283	END	1395137052943
ACTION	Pricing	452	price	1395137003433	1395137003435	1395137053053	1395137053053	OK	 
SCENARIO	Pricing	452	END	1395137053054
ACTION	Pricing	332	price	1395137003402	1395137003405	1395137053144	1395137053144	OK	 
SCENARIO	Pricing	332	END	1395137053145
ACTION	Pricing	369	price	1395137003353	1395137003360	1395137053276	1395137053276	OK	 
SCENARIO	Pricing	369	END	1395137053278
ACTION	Pricing	382	price	1395137003243	1395137003338	1395137053496	1395137053496	OK	 
SCENARIO	Pricing	382	END	1395137053497
ACTION	Pricing	499	price	1395137003422	1395137003426	1395137053501	1395137053501	OK	 
SCENARIO	Pricing	499	END	1395137053502
ACTION	Pricing	109	price	1395137003251	1395137003335	1395137053527	1395137053527	OK	 
SCENARIO	Pricing	109	END	1395137053528
ACTION	Pricing	221	price	1395137003411	1395137003414	1395137053588	1395137053588	OK	 
SCENARIO	Pricing	221	END	1395137053589
ACTION	Pricing	107	price	1395137003279	1395137003336	1395137053628	1395137053628	OK	 
SCENARIO	Pricing	107	END	1395137053629
ACTION	Pricing	56	price	1395137003440	1395137003442	1395137053641	1395137053641	OK	 
SCENARIO	Pricing	56	END	1395137053643
ACTION	Pricing	398	price	1395137003385	1395137003388	1395137053723	1395137053723	OK	 
SCENARIO	Pricing	398	END	1395137053724
ACTION	Pricing	214	price	1395137003424	1395137003427	1395137053791	1395137053792	OK	 
SCENARIO	Pricing	214	END	1395137053792
ACTION	Pricing	161	price	1395137003421	1395137003427	1395137053830	1395137053830	OK	 
SCENARIO	Pricing	161	END	1395137053831
ACTION	Pricing	215	price	1395137003412	1395137003414	1395137053889	1395137053889	OK	 
SCENARIO	Pricing	215	END	1395137053891
ACTION	Pricing	105	price	1395137003399	1395137003401	1395137053914	1395137053914	OK	 
SCENARIO	Pricing	105	END	1395137053915
ACTION	Pricing	264	price	1395137003250	1395137003340	1395137053943	1395137053943	OK	 
SCENARIO	Pricing	264	END	1395137053944
ACTION	Pricing	130	price	1395137003407	1395137003409	1395137054016	1395137054016	OK	 
SCENARIO	Pricing	130	END	1395137054017
ACTION	Pricing	113	price	1395137003414	1395137003416	1395137054033	1395137054033	OK	 
SCENARIO	Pricing	113	END	1395137054034
ACTION	Pricing	1	price	1395137003357	1395137003357	1395137054094	1395137054095	OK	 
SCENARIO	Pricing	1	END	1395137054095
ACTION	Pricing	79	price	1395137003404	1395137003406	1395137054132	1395137054132	OK	 
SCENARIO	Pricing	79	END	1395137054133
ACTION	Pricing	427	price	1395137003309	1395137003339	1395137054142	1395137054143	OK	 
SCENARIO	Pricing	427	END	1395137054143
ACTION	Pricing	153	price	1395137003364	1395137003368	1395137054173	1395137054173	OK	 
SCENARIO	Pricing	153	END	1395137054174
ACTION	Pricing	75	price	1395137003299	1395137003339	1395137054202	1395137054202	OK	 
SCENARIO	Pricing	75	END	1395137054203
ACTION	Pricing	433	price	1395137003376	1395137003378	1395137054232	1395137054233	OK	 
SCENARIO	Pricing	433	END	1395137054233
ACTION	Pricing	327	price	1395137003405	1395137003407	1395137054261	1395137054262	OK	 
SCENARIO	Pricing	327	END	1395137054262
ACTION	Pricing	126	price	1395137003292	1395137003336	1395137054292	1395137054292	OK	 
SCENARIO	Pricing	126	END	1395137054293
ACTION	Pricing	170	price	1395137003292	1395137003341	1395137054323	1395137054323	OK	 
SCENARIO	Pricing	170	END	1395137054324
ACTION	Pricing	408	price	1395137003431	1395137003434	1395137054355	1395137054355	OK	 
SCENARIO	Pricing	408	END	1395137054356
ACTION	Pricing	325	price	1395137003427	1395137003430	1395137054384	1395137054384	OK	 
SCENARIO	Pricing	325	END	1395137054385
ACTION	Pricing	267	price	1395137003382	1395137003384	1395137054412	1395137054412	OK	 
SCENARIO	Pricing	267	END	1395137054413
ACTION	Pricing	475	price	1395137003259	1395137003330	1395137054443	1395137054443	OK	 
SCENARIO	Pricing	475	END	1395137054444
ACTION	Pricing	243	price	1395137003289	1395137003343	1395137054470	1395137054470	OK	 
SCENARIO	Pricing	243	END	1395137054471
ACTION	Pricing	399	price	1395137003305	1395137003346	1395137054497	1395137054497	OK	 
SCENARIO	Pricing	399	END	1395137054498
ACTION	Pricing	384	price	1395137003292	1395137003338	1395137054526	1395137054526	OK	 
SCENARIO	Pricing	384	END	1395137054527
ACTION	Pricing	370	price	1395137003262	1395137003302	1395137054556	1395137054556	OK	 
SCENARIO	Pricing	370	END	1395137054556
ACTION	Pricing	28	price	1395137003292	1395137003344	1395137054583	1395137054584	OK	 
SCENARIO	Pricing	28	END	1395137054584
ACTION	Pricing	244	price	1395137003400	1395137003401	1395137054614	1395137054614	OK	 
SCENARIO	Pricing	244	END	1395137054615
ACTION	Pricing	81	price	1395137003387	1395137003395	1395137054642	1395137054642	OK	 
SCENARIO	Pricing	81	END	1395137054643
ACTION	Pricing	461	price	1395137003277	1395137003299	1395137054693	1395137054693	OK	 
SCENARIO	Pricing	461	END	1395137054694
ACTION	Pricing	92	price	1395137003397	1395137003398	1395137054719	1395137054720	OK	 
SCENARIO	Pricing	92	END	1395137054720
ACTION	Pricing	464	price	1395137003386	1395137003393	1395137054747	1395137054747	OK	 
SCENARIO	Pricing	464	END	1395137054748
ACTION	Pricing	435	price	1395137003402	1395137003402	1395137054776	1395137054776	OK	 
SCENARIO	Pricing	435	END	1395137054777
