name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	4579	4579	0	30	30	-1	1800	1800	-1	650	650	-1	251	251	-1	1000	1000	-1	1610	1610	-1	t < 800 ms	3589	78	800 ms < t < 1200 ms	853	18	t > 1200 ms	137	2	failed	0	0	150	150	-1
price	4579	4579	0	30	30	-1	1800	1800	-1	650	650	-1	251	251	-1	1000	1000	-1	1610	1610	-1	t < 800 ms	3589	78	800 ms < t < 1200 ms	853	18	t > 1200 ms	137	2	failed	0	0	150	150	-1

