RUN	20140318092936	pricingsimulation	pricingsimulation
SCENARIO	Pricing	4	START	1395134979909
SCENARIO	Pricing	3	START	1395134979911
SCENARIO	Pricing	6	START	1395134979914
SCENARIO	Pricing	8	START	1395134979921
SCENARIO	Pricing	2	START	1395134979921
SCENARIO	Pricing	5	START	1395134979922
SCENARIO	Pricing	7	START	1395134979922
SCENARIO	Pricing	10	START	1395134979924
SCENARIO	Pricing	9	START	1395134979924
SCENARIO	Pricing	1	START	1395134979925
ACTION	Pricing	9	price	1395134979992	1395134979999	1395134980997	1395134980997	OK	 
ACTION	Pricing	1	price	1395134979997	1395134980000	1395134980971	1395134980984	OK	 
ACTION	Pricing	3	price	1395134979977	1395134979986	1395134980998	1395134980999	OK	 
ACTION	Pricing	8	price	1395134979977	1395134979987	1395134980971	1395134980978	OK	 
ACTION	Pricing	6	price	1395134979976	1395134979987	1395134980970	1395134980978	OK	 
ACTION	Pricing	2	price	1395134979978	1395134979995	1395134980974	1395134980978	OK	 
ACTION	Pricing	4	price	1395134979977	1395134979977	1395134980997	1395134980998	OK	 
ACTION	Pricing	5	price	1395134979979	1395134979995	1395134980999	1395134980999	OK	 
ACTION	Pricing	7	price	1395134979980	1395134979989	1395134980996	1395134981009	OK	 
ACTION	Pricing	10	price	1395134979982	1395134979989	1395134981003	1395134981009	OK	 
ACTION	Pricing	4	price	1395134981147	1395134981148	1395134981398	1395134981398	OK	 
ACTION	Pricing	9	price	1395134981134	1395134981137	1395134981399	1395134981400	OK	 
ACTION	Pricing	2	price	1395134981142	1395134981146	1395134981501	1395134981502	OK	 
ACTION	Pricing	4	price	1395134981400	1395134981402	1395134981513	1395134981513	OK	 
ACTION	Pricing	7	price	1395134981165	1395134981170	1395134981545	1395134981545	OK	 
ACTION	Pricing	8	price	1395134981161	1395134981161	1395134981565	1395134981565	OK	 
ACTION	Pricing	10	price	1395134981171	1395134981173	1395134981603	1395134981603	OK	 
ACTION	Pricing	3	price	1395134981155	1395134981158	1395134981605	1395134981605	OK	 
ACTION	Pricing	1	price	1395134981149	1395134981154	1395134981658	1395134981658	OK	 
ACTION	Pricing	6	price	1395134981159	1395134981161	1395134981657	1395134981657	OK	 
ACTION	Pricing	9	price	1395134981403	1395134981405	1395134981658	1395134981658	OK	 
ACTION	Pricing	2	price	1395134981504	1395134981505	1395134981769	1395134981769	OK	 
ACTION	Pricing	10	price	1395134981606	1395134981609	1395134981843	1395134981843	OK	 
ACTION	Pricing	7	price	1395134981547	1395134981549	1395134981852	1395134981852	OK	 
ACTION	Pricing	5	price	1395134981162	1395134981165	1395134981862	1395134981862	OK	 
ACTION	Pricing	3	price	1395134981608	1395134981611	1395134981883	1395134981884	OK	 
ACTION	Pricing	9	price	1395134981663	1395134981664	1395134981896	1395134981896	OK	 
ACTION	Pricing	10	price	1395134981845	1395134981847	1395134981943	1395134981943	OK	 
ACTION	Pricing	8	price	1395134981567	1395134981569	1395134981973	1395134981974	OK	 
ACTION	Pricing	4	price	1395134981515	1395134981520	1395134982030	1395134982030	OK	 
ACTION	Pricing	7	price	1395134981854	1395134981856	1395134982052	1395134982052	OK	 
ACTION	Pricing	9	price	1395134981898	1395134981899	1395134982106	1395134982107	OK	 
ACTION	Pricing	5	price	1395134981864	1395134981866	1395134982108	1395134982109	OK	 
ACTION	Pricing	10	price	1395134981945	1395134981947	1395134982131	1395134982131	OK	 
ACTION	Pricing	3	price	1395134981885	1395134981887	1395134982185	1395134982186	OK	 
ACTION	Pricing	5	price	1395134982110	1395134982111	1395134982211	1395134982211	OK	 
ACTION	Pricing	2	price	1395134981771	1395134981772	1395134982216	1395134982216	OK	 
ACTION	Pricing	6	price	1395134981660	1395134981665	1395134982252	1395134982252	OK	 
ACTION	Pricing	3	price	1395134982188	1395134982189	1395134982299	1395134982300	OK	 
ACTION	Pricing	10	price	1395134982134	1395134982134	1395134982346	1395134982346	OK	 
ACTION	Pricing	9	price	1395134982109	1395134982112	1395134982366	1395134982366	OK	 
ACTION	Pricing	1	price	1395134981663	1395134981666	1395134982393	1395134982393	OK	 
ACTION	Pricing	7	price	1395134982054	1395134982055	1395134982437	1395134982437	OK	 
ACTION	Pricing	4	price	1395134982032	1395134982033	1395134982490	1395134982490	OK	 
ACTION	Pricing	8	price	1395134981981	1395134981985	1395134982543	1395134982543	OK	 
ACTION	Pricing	1	price	1395134982399	1395134982400	1395134982567	1395134982568	OK	 
ACTION	Pricing	9	price	1395134982369	1395134982370	1395134982597	1395134982597	OK	 
ACTION	Pricing	10	price	1395134982348	1395134982349	1395134982628	1395134982629	OK	 
ACTION	Pricing	3	price	1395134982302	1395134982303	1395134982685	1395134982685	OK	 
ACTION	Pricing	6	price	1395134982254	1395134982254	1395134982706	1395134982707	OK	 
ACTION	Pricing	2	price	1395134982218	1395134982219	1395134982764	1395134982764	OK	 
ACTION	Pricing	5	price	1395134982213	1395134982214	1395134982773	1395134982773	OK	 
ACTION	Pricing	3	price	1395134982687	1395134982687	1395134982821	1395134982822	OK	 
ACTION	Pricing	10	price	1395134982631	1395134982632	1395134982873	1395134982873	OK	 
ACTION	Pricing	9	price	1395134982598	1395134982599	1395134982903	1395134982903	OK	 
ACTION	Pricing	1	price	1395134982570	1395134982570	1395134982924	1395134982925	OK	 
ACTION	Pricing	4	price	1395134982492	1395134982493	1395134982973	1395134982974	OK	 
ACTION	Pricing	7	price	1395134982439	1395134982440	1395134983016	1395134983016	OK	 
ACTION	Pricing	9	price	1395134982905	1395134982906	1395134983036	1395134983037	OK	 
ACTION	Pricing	8	price	1395134982545	1395134982545	1395134983071	1395134983072	OK	 
ACTION	Pricing	3	price	1395134982823	1395134982824	1395134983137	1395134983137	OK	 
ACTION	Pricing	5	price	1395134982775	1395134982776	1395134983159	1395134983160	OK	 
ACTION	Pricing	2	price	1395134982767	1395134982767	1395134983204	1395134983205	OK	 
ACTION	Pricing	3	price	1395134983139	1395134983140	1395134983232	1395134983232	OK	 
ACTION	Pricing	6	price	1395134982709	1395134982710	1395134983240	1395134983241	OK	 
ACTION	Pricing	8	price	1395134983075	1395134983075	1395134983290	1395134983290	OK	 
ACTION	Pricing	7	price	1395134983018	1395134983019	1395134983348	1395134983348	OK	 
ACTION	Pricing	10	price	1395134982875	1395134982876	1395134983371	1395134983372	OK	 
ACTION	Pricing	4	price	1395134982976	1395134982977	1395134983442	1395134983442	OK	 
ACTION	Pricing	1	price	1395134982927	1395134982928	1395134983477	1395134983478	OK	 
ACTION	Pricing	10	price	1395134983374	1395134983374	1395134983486	1395134983487	OK	 
ACTION	Pricing	9	price	1395134983039	1395134983039	1395134983505	1395134983506	OK	 
ACTION	Pricing	8	price	1395134983292	1395134983293	1395134983540	1395134983540	OK	 
ACTION	Pricing	2	price	1395134983206	1395134983207	1395134983626	1395134983626	OK	 
ACTION	Pricing	3	price	1395134983234	1395134983234	1395134983628	1395134983628	OK	 
ACTION	Pricing	5	price	1395134983162	1395134983163	1395134983641	1395134983641	OK	 
ACTION	Pricing	8	price	1395134983542	1395134983542	1395134983681	1395134983681	OK	 
ACTION	Pricing	10	price	1395134983489	1395134983490	1395134983731	1395134983731	OK	 
ACTION	Pricing	6	price	1395134983242	1395134983243	1395134983751	1395134983751	OK	 
ACTION	Pricing	4	price	1395134983444	1395134983445	1395134983807	1395134983808	OK	 
