name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	1242	1242	0	70	70	-1	520	520	-1	94	94	-1	30	30	-1	120	120	-1	160	160	-1	t < 800 ms	1242	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	41	41	-1
price	1242	1242	0	70	70	-1	520	520	-1	94	94	-1	30	30	-1	120	120	-1	160	160	-1	t < 800 ms	1242	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	41	41	-1

