name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	858	858	0	140	140	-1	1080	1080	-1	173	173	-1	67	67	-1	190	190	-1	360	360	-1	t < 800 ms	853	99	800 ms < t < 1200 ms	5	0	t > 1200 ms	0	0	failed	0	0	28	28	-1
price	858	858	0	140	140	-1	1080	1080	-1	173	173	-1	67	67	-1	190	190	-1	360	360	-1	t < 800 ms	853	99	800 ms < t < 1200 ms	5	0	t > 1200 ms	0	0	failed	0	0	28	28	-1

