name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	352	352	0	40	40	-1	19180	19180	-1	168	168	-1	1437	1437	-1	70	70	-1	80	80	-1	t < 800 ms	350	99	800 ms < t < 1200 ms	0	0	t > 1200 ms	2	0	failed	0	0	12	12	-1
price	352	352	0	40	40	-1	19180	19180	-1	168	168	-1	1437	1437	-1	70	70	-1	80	80	-1	t < 800 ms	350	99	800 ms < t < 1200 ms	0	0	t > 1200 ms	2	0	failed	0	0	12	12	-1

