name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	899	899	0	50	50	-1	630	630	-1	164	164	-1	36	36	-1	180	180	-1	220	220	-1	t < 800 ms	899	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	30	30	-1
price	899	899	0	50	50	-1	630	630	-1	164	164	-1	36	36	-1	180	180	-1	220	220	-1	t < 800 ms	899	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	30	30	-1

