name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	391	391	0	230	230	-1	18850	18850	-1	767	767	-1	2908	2908	-1	330	330	-1	18750	18750	-1	t < 800 ms	381	97	800 ms < t < 1200 ms	0	0	t > 1200 ms	10	2	failed	0	0	13	13	-1
price	391	391	0	230	230	-1	18850	18850	-1	767	767	-1	2908	2908	-1	330	330	-1	18750	18750	-1	t < 800 ms	381	97	800 ms < t < 1200 ms	0	0	t > 1200 ms	10	2	failed	0	0	13	13	-1

