name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	163	163	0	720	720	-1	26360	26360	-1	4634	4634	-1	9023	9023	-1	26010	26010	-1	26290	26290	-1	t < 800 ms	106	65	800 ms < t < 1200 ms	28	17	t > 1200 ms	29	17	failed	0	0	5	5	-1
price	163	163	0	720	720	-1	26360	26360	-1	4634	4634	-1	9023	9023	-1	26010	26010	-1	26290	26290	-1	t < 800 ms	106	65	800 ms < t < 1200 ms	28	17	t > 1200 ms	29	17	failed	0	0	5	5	-1

