name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	155	155	0	8730	8730	-1	33740	33740	-1	22162	22162	-1	9847	9847	-1	32940	32940	-1	33450	33450	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	155	100	failed	0	0	4	4	-1
price	155	155	0	8730	8730	-1	33740	33740	-1	22162	22162	-1	9847	9847	-1	32940	32940	-1	33450	33450	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	155	100	failed	0	0	4	4	-1

