RUN	20140318100526	pricingsimulation	pricingsimulation
SCENARIO	Pricing	23	START	1395137129609
SCENARIO	Pricing	387	START	1395137129610
SCENARIO	Pricing	99	START	1395137129610
SCENARIO	Pricing	238	START	1395137129610
SCENARIO	Pricing	481	START	1395137129610
SCENARIO	Pricing	231	START	1395137129610
SCENARIO	Pricing	123	START	1395137129610
SCENARIO	Pricing	63	START	1395137129610
SCENARIO	Pricing	370	START	1395137129610
SCENARIO	Pricing	195	START	1395137129610
SCENARIO	Pricing	273	START	1395137129610
SCENARIO	Pricing	222	START	1395137129610
SCENARIO	Pricing	207	START	1395137129610
SCENARIO	Pricing	414	START	1395137129610
SCENARIO	Pricing	333	START	1395137129610
SCENARIO	Pricing	104	START	1395137129610
SCENARIO	Pricing	135	START	1395137129610
SCENARIO	Pricing	198	START	1395137129610
SCENARIO	Pricing	331	START	1395137129610
SCENARIO	Pricing	286	START	1395137129610
SCENARIO	Pricing	451	START	1395137129610
SCENARIO	Pricing	56	START	1395137129610
SCENARIO	Pricing	323	START	1395137129611
SCENARIO	Pricing	483	START	1395137129611
SCENARIO	Pricing	28	START	1395137129611
SCENARIO	Pricing	119	START	1395137129611
SCENARIO	Pricing	309	START	1395137129611
SCENARIO	Pricing	363	START	1395137129611
SCENARIO	Pricing	158	START	1395137129611
SCENARIO	Pricing	111	START	1395137129611
SCENARIO	Pricing	95	START	1395137129611
SCENARIO	Pricing	161	START	1395137129611
SCENARIO	Pricing	240	START	1395137129611
SCENARIO	Pricing	413	START	1395137129611
SCENARIO	Pricing	434	START	1395137129611
SCENARIO	Pricing	302	START	1395137129611
SCENARIO	Pricing	257	START	1395137129611
SCENARIO	Pricing	223	START	1395137129611
SCENARIO	Pricing	97	START	1395137129611
SCENARIO	Pricing	105	START	1395137129611
SCENARIO	Pricing	14	START	1395137129611
SCENARIO	Pricing	37	START	1395137129611
SCENARIO	Pricing	175	START	1395137129612
SCENARIO	Pricing	237	START	1395137129612
SCENARIO	Pricing	398	START	1395137129612
SCENARIO	Pricing	433	START	1395137129612
SCENARIO	Pricing	245	START	1395137129612
SCENARIO	Pricing	367	START	1395137129612
SCENARIO	Pricing	400	START	1395137129612
SCENARIO	Pricing	7	START	1395137129612
SCENARIO	Pricing	61	START	1395137129612
SCENARIO	Pricing	350	START	1395137129612
SCENARIO	Pricing	441	START	1395137129612
SCENARIO	Pricing	25	START	1395137129612
SCENARIO	Pricing	352	START	1395137129612
SCENARIO	Pricing	293	START	1395137129612
SCENARIO	Pricing	298	START	1395137129612
SCENARIO	Pricing	36	START	1395137129612
SCENARIO	Pricing	27	START	1395137129612
SCENARIO	Pricing	72	START	1395137129612
SCENARIO	Pricing	282	START	1395137129612
SCENARIO	Pricing	205	START	1395137129621
SCENARIO	Pricing	453	START	1395137129621
SCENARIO	Pricing	484	START	1395137129621
SCENARIO	Pricing	137	START	1395137129621
SCENARIO	Pricing	131	START	1395137129621
SCENARIO	Pricing	465	START	1395137129621
SCENARIO	Pricing	402	START	1395137129621
SCENARIO	Pricing	106	START	1395137129621
SCENARIO	Pricing	315	START	1395137129621
