name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	945	945	0	1090	1090	-1	4500	4500	-1	3339	3339	-1	387	387	-1	3620	3620	-1	4120	4120	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	5	0	t > 1200 ms	940	99	failed	0	0	28	28	-1
price	945	945	0	1090	1090	-1	4500	4500	-1	3339	3339	-1	387	387	-1	3620	3620	-1	4120	4120	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	5	0	t > 1200 ms	940	99	failed	0	0	28	28	-1

