name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	497	497	0	60	60	-1	14350	14350	-1	300	300	-1	1414	1414	-1	260	260	-1	380	380	-1	t < 800 ms	492	98	800 ms < t < 1200 ms	0	0	t > 1200 ms	5	1	failed	0	0	16	16	-1
price	497	497	0	60	60	-1	14350	14350	-1	300	300	-1	1414	1414	-1	260	260	-1	380	380	-1	t < 800 ms	492	98	800 ms < t < 1200 ms	0	0	t > 1200 ms	5	1	failed	0	0	16	16	-1

