name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	927	927	0	1000	1000	-1	4570	4570	-1	3390	3390	-1	399	399	-1	3540	3540	-1	4190	4190	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	5	0	t > 1200 ms	922	99	failed	0	0	28	28	-1
price	927	927	0	1000	1000	-1	4570	4570	-1	3390	3390	-1	399	399	-1	3540	3540	-1	4190	4190	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	5	0	t > 1200 ms	922	99	failed	0	0	28	28	-1

