name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	1368	1368	0	30	30	-1	12740	12740	-1	2215	2215	-1	2994	2994	-1	12480	12480	-1	12630	12630	-1	t < 800 ms	299	21	800 ms < t < 1200 ms	203	14	t > 1200 ms	866	63	failed	0	0	44	44	-1
price	1368	1368	0	30	30	-1	12740	12740	-1	2215	2215	-1	2994	2994	-1	12480	12480	-1	12630	12630	-1	t < 800 ms	299	21	800 ms < t < 1200 ms	203	14	t > 1200 ms	866	63	failed	0	0	44	44	-1

