name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	2949	2949	0	820	820	-1	2440	2440	-1	1022	1022	-1	167	167	-1	1160	1160	-1	2020	2020	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	2849	96	t > 1200 ms	100	3	failed	0	0	96	96	-1
price	2949	2949	0	820	820	-1	2440	2440	-1	1022	1022	-1	167	167	-1	1160	1160	-1	2020	2020	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	2849	96	t > 1200 ms	100	3	failed	0	0	96	96	-1

