RUN	20140314164341	pricingsimulation	pricingsimulation
SCENARIO	Pricing	1	START	1394815424041
ACTION	Pricing	1	price	1394815424118	1394815424137	1394815424747	1394815424789	OK	 
ACTION	Pricing	1	price	1394815424959	1394815424964	1394815425283	1394815425284	OK	 
ACTION	Pricing	1	price	1394815425287	1394815425288	1394815425607	1394815425607	OK	 
ACTION	Pricing	1	price	1394815425609	1394815425610	1394815425916	1394815425916	OK	 
ACTION	Pricing	1	price	1394815425918	1394815425920	1394815426221	1394815426222	OK	 
ACTION	Pricing	1	price	1394815426223	1394815426225	1394815426532	1394815426532	OK	 
ACTION	Pricing	1	price	1394815426534	1394815426535	1394815426833	1394815426834	OK	 
ACTION	Pricing	1	price	1394815426835	1394815426836	1394815427140	1394815427141	OK	 
ACTION	Pricing	1	price	1394815427142	1394815427145	1394815427447	1394815427448	OK	 
ACTION	Pricing	1	price	1394815427449	1394815427452	1394815427757	1394815427757	OK	 
ACTION	Pricing	1	price	1394815427758	1394815427759	1394815428064	1394815428065	OK	 
ACTION	Pricing	1	price	1394815428066	1394815428067	1394815428389	1394815428390	OK	 
ACTION	Pricing	1	price	1394815428392	1394815428392	1394815428716	1394815428716	OK	 
ACTION	Pricing	1	price	1394815428718	1394815428718	1394815429039	1394815429040	OK	 
ACTION	Pricing	1	price	1394815429044	1394815429046	1394815429358	1394815429359	OK	 
ACTION	Pricing	1	price	1394815429360	1394815429361	1394815429672	1394815429674	OK	 
ACTION	Pricing	1	price	1394815429676	1394815429677	1394815430000	1394815430000	OK	 
ACTION	Pricing	1	price	1394815430002	1394815430003	1394815430324	1394815430324	OK	 
ACTION	Pricing	1	price	1394815430325	1394815430326	1394815430660	1394815430660	OK	 
ACTION	Pricing	1	price	1394815430663	1394815430664	1394815430986	1394815430986	OK	 
ACTION	Pricing	1	price	1394815430988	1394815430989	1394815431317	1394815431317	OK	 
ACTION	Pricing	1	price	1394815431318	1394815431319	1394815431660	1394815431660	OK	 
ACTION	Pricing	1	price	1394815431662	1394815431663	1394815431984	1394815431984	OK	 
ACTION	Pricing	1	price	1394815431986	1394815431987	1394815432314	1394815432315	OK	 
ACTION	Pricing	1	price	1394815432316	1394815432317	1394815432644	1394815432644	OK	 
ACTION	Pricing	1	price	1394815432646	1394815432647	1394815432974	1394815432975	OK	 
ACTION	Pricing	1	price	1394815432977	1394815432978	1394815433316	1394815433317	OK	 
ACTION	Pricing	1	price	1394815433318	1394815433319	1394815433647	1394815433648	OK	 
ACTION	Pricing	1	price	1394815433649	1394815433650	1394815433992	1394815433992	OK	 
ACTION	Pricing	1	price	1394815433993	1394815433995	1394815434325	1394815434325	OK	 
ACTION	Pricing	1	price	1394815434327	1394815434328	1394815434656	1394815434657	OK	 
ACTION	Pricing	1	price	1394815434658	1394815434661	1394815435026	1394815435026	OK	 
ACTION	Pricing	1	price	1394815435028	1394815435030	1394815435375	1394815435375	OK	 
ACTION	Pricing	1	price	1394815435377	1394815435378	1394815435728	1394815435728	OK	 
ACTION	Pricing	1	price	1394815435730	1394815435731	1394815436069	1394815436069	OK	 
ACTION	Pricing	1	price	1394815436071	1394815436072	1394815436429	1394815436430	OK	 
ACTION	Pricing	1	price	1394815436431	1394815436433	1394815436777	1394815436778	OK	 
ACTION	Pricing	1	price	1394815436779	1394815436780	1394815437122	1394815437122	OK	 
ACTION	Pricing	1	price	1394815437124	1394815437125	1394815437475	1394815437476	OK	 
ACTION	Pricing	1	price	1394815437477	1394815437478	1394815437809	1394815437809	OK	 
ACTION	Pricing	1	price	1394815437811	1394815437811	1394815438151	1394815438152	OK	 
ACTION	Pricing	1	price	1394815438153	1394815438154	1394815438479	1394815438479	OK	 
