name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	901	901	0	2000	2000	-1	5560	5560	-1	3497	3497	-1	380	380	-1	4160	4160	-1	5200	5200	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	901	100	failed	0	0	27	27	-1
price	901	901	0	2000	2000	-1	5560	5560	-1	3497	3497	-1	380	380	-1	4160	4160	-1	5200	5200	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	0	0	t > 1200 ms	901	100	failed	0	0	27	27	-1

