name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	781	781	0	60	60	-1	540	540	-1	75	75	-1	24	24	-1	80	80	-1	90	90	-1	t < 800 ms	781	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	26	26	-1
price	781	781	0	60	60	-1	540	540	-1	75	75	-1	24	24	-1	80	80	-1	90	90	-1	t < 800 ms	781	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	26	26	-1

