RUN	20140317161042	pricingsimulation	pricingsimulation
SCENARIO	Pricing	2	START	1395072644928
SCENARIO	Pricing	1	START	1395072644930
SCENARIO	Pricing	3	START	1395072644930
ACTION	Pricing	3	price	1395072645038	1395072645068	1395072664502	1395072664510	OK	 
ACTION	Pricing	1	price	1395072645037	1395072645067	1395072664772	1395072664772	OK	 
ACTION	Pricing	2	price	1395072645029	1395072645069	1395072664817	1395072664817	OK	 
ACTION	Pricing	3	price	1395072664560	1395072664561	1395072665132	1395072665132	OK	 
ACTION	Pricing	2	price	1395072664820	1395072664821	1395072665430	1395072665430	OK	 
ACTION	Pricing	1	price	1395072664777	1395072664778	1395072665735	1395072665736	OK	 
ACTION	Pricing	3	price	1395072665134	1395072665135	1395072666061	1395072666062	OK	 
ACTION	Pricing	2	price	1395072665432	1395072665433	1395072666385	1395072666385	OK	 
ACTION	Pricing	1	price	1395072665738	1395072665740	1395072666679	1395072666679	OK	 
ACTION	Pricing	3	price	1395072666064	1395072666069	1395072666981	1395072666981	OK	 
ACTION	Pricing	2	price	1395072666387	1395072666390	1395072667302	1395072667302	OK	 
ACTION	Pricing	1	price	1395072666681	1395072666682	1395072667618	1395072667618	OK	 
ACTION	Pricing	3	price	1395072666983	1395072666985	1395072667923	1395072667923	OK	 
ACTION	Pricing	2	price	1395072667305	1395072667305	1395072668241	1395072668242	OK	 
ACTION	Pricing	1	price	1395072667621	1395072667622	1395072668540	1395072668541	OK	 
ACTION	Pricing	3	price	1395072667925	1395072667926	1395072668859	1395072668859	OK	 
ACTION	Pricing	2	price	1395072668243	1395072668245	1395072669177	1395072669178	OK	 
ACTION	Pricing	1	price	1395072668542	1395072668544	1395072669493	1395072669493	OK	 
ACTION	Pricing	3	price	1395072668861	1395072668862	1395072669798	1395072669798	OK	 
ACTION	Pricing	2	price	1395072669180	1395072669181	1395072670087	1395072670087	OK	 
ACTION	Pricing	1	price	1395072669495	1395072669496	1395072670385	1395072670385	OK	 
ACTION	Pricing	3	price	1395072669800	1395072669802	1395072670680	1395072670680	OK	 
ACTION	Pricing	2	price	1395072670089	1395072670094	1395072670987	1395072670988	OK	 
ACTION	Pricing	1	price	1395072670387	1395072670388	1395072671300	1395072671301	OK	 
ACTION	Pricing	3	price	1395072670682	1395072670684	1395072671609	1395072671609	OK	 
ACTION	Pricing	2	price	1395072670990	1395072670991	1395072671907	1395072671907	OK	 
ACTION	Pricing	1	price	1395072671303	1395072671304	1395072672223	1395072672223	OK	 
ACTION	Pricing	3	price	1395072671611	1395072671612	1395072672530	1395072672530	OK	 
ACTION	Pricing	2	price	1395072671908	1395072671911	1395072672851	1395072672852	OK	 
ACTION	Pricing	1	price	1395072672225	1395072672226	1395072673147	1395072673147	OK	 
ACTION	Pricing	3	price	1395072672532	1395072672534	1395072673475	1395072673477	OK	 
ACTION	Pricing	2	price	1395072672853	1395072672854	1395072673762	1395072673762	OK	 
ACTION	Pricing	1	price	1395072673150	1395072673150	1395072674054	1395072674054	OK	 
ACTION	Pricing	3	price	1395072673479	1395072673480	1395072674361	1395072674361	OK	 
ACTION	Pricing	2	price	1395072673764	1395072673766	1395072674675	1395072674675	OK	 
ACTION	Pricing	1	price	1395072674055	1395072674057	1395072674995	1395072674995	OK	 
SCENARIO	Pricing	1	END	1395072674997
ACTION	Pricing	3	price	1395072674363	1395072674364	1395072675335	1395072675336	OK	 
SCENARIO	Pricing	3	END	1395072675338
ACTION	Pricing	2	price	1395072674678	1395072674679	1395072675712	1395072675712	OK	 
SCENARIO	Pricing	2	END	1395072675713
