name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	949	949	0	790	790	-1	2180	2180	-1	1618	1618	-1	132	132	-1	1770	1770	-1	1970	1970	-1	t < 800 ms	1	0	800 ms < t < 1200 ms	15	1	t > 1200 ms	933	98	failed	0	0	30	30	-1
price	949	949	0	790	790	-1	2180	2180	-1	1618	1618	-1	132	132	-1	1770	1770	-1	1970	1970	-1	t < 800 ms	1	0	800 ms < t < 1200 ms	15	1	t > 1200 ms	933	98	failed	0	0	30	30	-1

