name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	881	881	0	30	30	-1	16380	16380	-1	3470	3470	-1	4668	4668	-1	16200	16200	-1	16330	16330	-1	t < 800 ms	142	16	800 ms < t < 1200 ms	103	11	t > 1200 ms	636	72	failed	0	0	28	28	-1
price	881	881	0	30	30	-1	16380	16380	-1	3470	3470	-1	4668	4668	-1	16200	16200	-1	16330	16330	-1	t < 800 ms	142	16	800 ms < t < 1200 ms	103	11	t > 1200 ms	636	72	failed	0	0	28	28	-1

