name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	5291	5291	0	430	430	-1	1740	1740	-1	565	565	-1	112	112	-1	650	650	-1	1280	1280	-1	t < 800 ms	5191	98	800 ms < t < 1200 ms	42	0	t > 1200 ms	58	1	failed	0	0	173	173	-1
price	5291	5291	0	430	430	-1	1740	1740	-1	565	565	-1	112	112	-1	650	650	-1	1280	1280	-1	t < 800 ms	5191	98	800 ms < t < 1200 ms	42	0	t > 1200 ms	58	1	failed	0	0	173	173	-1

