name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
Global Information	1664	1664	0	980	980	-1	2900	2900	-1	1843	1843	-1	143	143	-1	1930	1930	-1	2520	2520	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	11	0	t > 1200 ms	1653	99	failed	0	0	52	52	-1
price	1664	1664	0	980	980	-1	2900	2900	-1	1843	1843	-1	143	143	-1	1930	1930	-1	2520	2520	-1	t < 800 ms	0	0	800 ms < t < 1200 ms	11	0	t > 1200 ms	1653	99	failed	0	0	52	52	-1

